ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6,PX7,PY7
111377,0,0,0,0,0.0134095,0.23279,0.623732,0.676174,1,1,1,1,0.146748,0.815068,0.764306,0.0327822,0.0476591,0.221592,0.359068,0.852798,0.809705,0.340698,0.494871,0.744025,0.549472,0.799786,0.263401,0.127709
111378,0,0,0,0,0.18274,0.437763,0.842041,0.947513,1,1,1,1,0.955707,0.756534,0.785825,0.230296,0.975457,0.304707,0.714629,0.303443,0.722238,0.15191,0.450191,0.537306,0.916216,0.482973,0.584965,0.137808
111379,0,0,0,0,0.0139087,0.0656419,0.291671,0.384284,1,1,1,1,0.932634,0.691539,0.732212,0.73242,0.95494,0.859921,0.408594,0.18773,0.483653,0.0302075,0.201139,0.43936,0.786742,0.986964,0.669656,0.762199
111380,0,0,0,0,0.0993728,0.37194,0.61572,0.64759,1,1,1,1,0.536194,0.515833,0.551214,0.452411,0.998806,0.136179,0.590219,0.840848,0.573942,0.537732,0.0235874,0.506576,0.229271,0.755799,0.238996,0.184211
111381,0,0,0,0,0.126958,0.171496,0.553016,0.647867,1,1,1,1,0.677798,0.573079,0.538733,0.464539,0.560043,0.208388,0.226738,0.851714,0.592673,0.29238,0.865623,0.128867,0.808213,0.416837,0.581278,0.807019
111382,0,0,0,0,0.181574,0.345109,0.482139,0.889467,1,1,1,1,0.709228,0.671454,0.633534,0.938499,0.427253,0.87253,0.12271,0.0429729,0.52012,0.49465,0.142346,0.197918,0.0677294,0.681078,0.662457,0.627773
111383,0,0,0,0,0.468106,0.586353,0.628868,0.728699,1,1,1,1,0.611006,0.989787,0.761946,0.192283,0.796806,0.314963,0.36378,0.444673,0.441921,0.0730083,0.116127,0.0754556,0.0115076,0.54338,0.947986,0.134217
111384,0,0,0,0,0.225874,0.630516,0.667795,0.948452,1,1,1,1,0.666024,0.696597,0.409777,0.328481,0.32437,0.299244,0.217676,0.803856,0.781383,0.39925,0.148965,0.392389,0.389037,0.910912,0.584672,0.185843
111385,0,0,0,0,0.0954805,0.314097,0.371524,0.620876,1,1,1,1,0.0214605,0.746643,0.743251,0.0329681,0.290024,0.691237,0.167186,0.876377,0.159343,0.796053,0.605076,0.825367,0.49265,0.0148535,0.153848,0.81702
111386,0,0,0,0,0.00891058,0.168254,0.242608,0.889214,1,1,1,1,0.770774,0.769841,0.487869,0.159811,0.680753,0.0725418,0.345654,0.906627,0.020994,0.97617,0.574423,0.0424545,0.722814,0.317674,0.0754226,0.0128374
111387,0,0,0,0,0.326428,0.479133,0.500127,0.795233,1,1,1,1,0.0386611,0.49429,0.993621,0.531311,0.509144,0.147469,0.348331,0.823241,0.518993,0.969207,0.918722,0.289767,0.739048,0.406591,0.449578,0.419801
111388,0,0,0,0,0.0557717,0.222944,0.536778,0.778915,1,1,1,1,0.771403,0.90085,0.542582,0.494217,0.218524,0.618004,0.507054,0.227435,0.860612,0.396268,0.395688,0.899273,0.890559,0.389309,0.430584,0.399703
111389,0,0,0,0,0.363023,0.548715,0.580207,0.688103,1,1,1,1,0.748122,0.141666,0.345539,0.48717,0.548257,0.795117,0.90697,0.0273902,0.59035,0.233398,0.527517,0.361753,0.134249,0.0700988,0.855969,0.352773
111390,0,0,0,0,0.098411,0.688761,0.79975,0.98981,1,1,1,1,0.759291,0.975896,0.447988,0.64985,0.365205,0.878573,0.0495528,0.901983,0.657488,0.272497,0.957755,0.40561,0.414163,0.303294,0.89278,0.96242
111391,0,0,0,0,0.150805,0.343461,0.7282,0.808293,1,1,1,1,0.0331483,0.517328,0.0505132,0.167397,0.587427,0.906482,0.52017,0.275529,0.269505,0.100377,0.824244,0.0287967,0.0762724,0.272233,0.678647,0.441477
111392,0,0,0,0,0.348677,0.618182,0.627148,0.747374,1,1,1,1,0.000696586,0.301216,0.213903,0.41486,0.604509,0.106683,0.37728,0.70292,0.906433,0.36709,0.391681,0.939581,0.884418,0.442194,0.106978,0.471844
111393,0,0,0,0,0.0299684,0.123536,0.19738,0.846661,1,1,1,1,0.727524,0.571618,0.646979,0.803797,0.843851,0.325625,0.245274,0.994656,0.0538249,0.588735,0.802949,0.0545214,0.88995,0.0168527,0.469381,0.494459
111394,0,0,0,0,0.024542,0.480271,0.727513,0.970717,1,1,1,1,0.213751,0.589061,0.96955,0.0981691,0.031255,0.0765277,0.570014,0.379932,0.703675,0.317387,0.998113,0.4312,0.889006,0.645092,0.234997,0.732856
111395,0,0,0,0,0.277039,0.450571,0.651042,0.746896,1,1,1,1,0.0690053,0.530462,0.0790634,0.958955,0.547315,0.548444,0.453415,0.67085,0.395105,0.650795,0.700819,0.608856,0.239856,0.670368,0.707025,0.271111
111396,0,0,0,0,0.078414,0.31212,0.692428,0.917015,1,1,1,1,0.594426,0.649156,0.881771,0.483432,0.294247,0.116768,0.216288,0.264965,0.597038,0.943801,0.289507,0.666044,0.474263,0.36857,0.624999,0.0215776
111397,0,0,0,0,0.0995847,0.199187,0.25962,0.856659,1,1,1,1,0.729209,0.393246,0.920976,0.969064,0.0636146,0.628001,0.240175,0.810511,0.90504,0.891217,0.261082,0.499467,0.540373,0.142853,0.982899,0.83462
111398,0,0,0,0,0.164563,0.440814,0.535773,0.598627,1,1,1,1,0.142988,0.389091,0.522702,0.617251,0.757661,0.147701,0.638828,0.674676,0.226115,0.331256,0.986796,0.955324,0.724502,0.907772,0.924388,0.788117
111399,0,0,0,0,0.0153593,0.351786,0.521432,0.789244,1,1,1,1,0.0557804,0.859709,0.94028,0.596153,0.00256179,0.923179,0.430773,0.262182,0.122366,0.530358,0.118841,0.265354,0.919449,0.641543,0.882604,0.677111
111400,0,0,0,0,0.0883878,0.142342,0.208766,0.6727,1,1,1,1,0.852688,0.338582,0.970683,0.577191,0.246354,0.895072,0.365307,0.782127,0.059635,0.963935,0.222941,0.115415,0.823644,0.163221,0.711569,0.826206
111401,0,0,0,0,0.578764,0.637277,0.673343,0.988108,1,1,1,1,0.207228,0.47412,0.592149,0.848771,0.356724,0.269259,0.638015,0.878156,0.621046,0.653374,0.730845,0.959628,0.624058,0.308035,0.205982,0.519129
111402,0,0,0,0,0.0695299,0.082198,0.378436,0.703244,1,1,1,1,0.211049,0.69418,0.460921,0.37427,0.405748,0.287127,0.46067,0.54809,0.375515,0.669436,0.22079,0.582743,0.143556,0.812939,0.431515,0.50028
111403,0,0,0,0,0.0928744,0.475985,0.8515,0.902951,1,1,1,1,0.722904,0.109281,0.662871,0.346962,0.417316,0.868853,0.866092,0.0906586,0.856962,0.444856,0.727936,0.0680106,0.139036,0.188857,0.442281,0.544784
111404,0,0,0,0,0.211915,0.30073,0.443769,0.871246,1,1,1,1,0.572387,0.313664,0.434243,0.715943,0.126603,0.865758,0.216223,0.208801,0.935288,0.59466,0.912044,0.658192,0.70394,0.574916,0.00515409,0.121256
111405,0,0,0,0,0.218527,0.691481,0.741864,0.756194,1,1,1,1,0.316102,0.939851,0.368741,0.455138,0.128709,0.811022,0.999922,0.604693,0.713973,0.0927964,0.456193,0.28636,0.406461,0.890436,0.00230364,0.533063
111406,0,0,0,0,0.0900309,0.153087,0.523552,0.86706,1,1,1,1,0.813187,0.653908,0.349673,0.517127,0.228824,0.354827,0.638384,0.672593,0.226073,0.850299,0.973324,0.542175,0.79015,0.342065,0.997313,0.918858
111407,0,0,0,0,0.193246,0.248429,0.326745,0.342948,1,1,1,1,0.979745,0.15342,0.496491,0.870181,0.155724,0.0295547,0.626374,0.374251,0.771419,0.317856,0.187437,0.425327,0.667529,0.704564,0.654151,0.0223564
111408,0,0,0,0,0.172647,0.345674,0.401228,0.902106,1,1,1,1,0.300069,0.790604,0.983396,0.642133,0.787917,0.902255,0.79522,0.785151,0.425806,0.66228,0.875182,0.405551,0.8157,0.371674,0.275731,0.971423
111409,0,0,0,0,0.0853262,0.316292,0.521949,0.65952,1,1,1,1,0.219961,0.533111,0.597974,0.88749,0.237675,0.252126,0.909847,0.580623,0.57887,0.158276,0.773869,0.878939,0.948881,0.757266,0.521072,0.736798
111410,0,0,0,0,0.19278,0.462779,0.686013,0.771651,1,1,1,1,0.978572,0.397131,0.490877,0.794272,0.768805,0.766608,0.765695,0.170033,0.668714,0.111369,0.34268,0.888675,0.64448,0.940655,0.776166,0.882156
111411,0,0,0,0,0.0264936,0.137863,0.387885,0.664959,1,1,1,1,0.844289,0.236648,0.65059,0.793169,0.993914,0.171662,0.529967,0.653434,0.487954,0.0519159,0.73876,0.466526,0.449047,0.229637,0.260798,0.217852
111412,0,0,0,0,0.0112733,0.183238,0.235154,0.945857,1,1,1,1,0.730566,0.553634,0.782343,0.67122,0.3298,0.664499,0.864,0.0158127,0.127278,0.635651,0.860102,0.363926,0.286241,0.653271,0.35784,0.457903
111413,0,0,0,0,0.28438,0.411658,0.540121,0.555724,1,1,1,1,0.750033,0.412383,0.684201,0.97967,0.673181,0.902053,0.975915,0.699675,0.289938,0.640874,0.837538,0.0205037,0.194508,0.619881,0.691724,0.524308
111414,0,0,0,0,0.0581395,0.348078,0.666615,0.850315,1,1,1,1,0.191375,0.400223,0.775584,0.477616,0.0534937,0.133424,0.935519,0.236732,0.144697,0.881375,0.471886,0.89473,0.293759,0.156087,0.8744,0.96694
111415,0,0,0,0,0.22054,0.440576,0.729081,0.873779,1,1,1,1,0.491189,0.504153,0.368581,0.685698,0.124035,0.0603053,0.210006,0.408415,0.61603,0.750127,0.820073,0.807405,0.15035,0.595658,0.285021,0.203844
111416,0,0,0,0,0.0658326,0.519681,0.880118,0.903652,1,1,1,1,0.101915,0.912461,0.768509,0.395674,0.0685479,0.642909,0.362614,0.126687,0.493225,0.0292294,0.474765,0.984414,0.533383,0.843346,0.670112,0.657417
111417,0,0,0,0,0.495842,0.532712,0.69285,0.989066,1,1,1,1,0.630246,0.885906,0.327086,0.780596,0.481564,0.612107,0.98444,0.210645,0.832647,0.425015,0.0844236,0.934562,0.337476,0.852933,0.330236,0.406024
111418,0,0,0,0,0.0459969,0.21335,0.556827,0.918992,1,1,1,1,0.72208,0.00747672,0.973481,0.255463,0.850823,0.643592,0.91288,0.754475,0.523711,0.978713,0.274156,0.153956,0.864619,0.601242,0.934552,0.346182
111419,0,0,0,0,0.119875,0.232994,0.596165,0.894068,1,1,1,1,0.344007,0.641251,0.980559,0.681483,0.494183,0.310796,0.0875075,0.990025,0.00364598,0.620219,0.979092,0.725726,0.627696,0.952572,0.981188,0.478519
111420,0,0,0,0,0.240372,0.66274,0.765869,0.860591,1,1,1,1,0.872781,0.50715,0.273831,0.7374,0.108392,0.208383,0.0835817,0.321742,0.127375,0.640409,0.367739,0.471381,0.28166,0.348298,0.152865,0.775843
111421,0,0,0,0,0.0231618,0.137084,0.597893,0.957484,1,1,1,1,0.74496,0.388465,0.488287,0.697533,0.369654,0.966806,0.293697,0.263722,0.1998,0.413573,0.136503,0.70695,0.687404,0.873903,0.815342,0.895787
111422,0,0,0,0,0.157455,0.203465,0.403265,0.571028,1,1,1,1,0.504823,0.494543,0.879553,0.853121,0.647408,0.655396,0.512215,0.88778,0.421265,0.174955,0.748371,0.166225,0.56342,0.236659,0.863758,0.933074
111423,0,0,0,0,0.107757,0.207111,0.718794,0.932802,1,1,1,1,0.333299,0.110216,0.258432,0.207202,0.925558,0.154219,0.164686,0.0626425,0.17738,0.762579,0.567466,0.671924,0.642132,0.420587,0.319331,0.297529
111424,0,0,0,0,0.0672901,0.268813,0.506234,0.897288,1,1,1,1,0.955483,0.885019,0.671177,0.192141,0.748777,0.604251,0.395607,0.906232,0.801047,0.798872,0.47726,0.134346,0.909087,0.735691,0.341548,0.834645
111425,0,0,0,0,0.467295,0.607759,0.808887,0.944555,1,1,1,1,0.464754,0.739214,0.910946,0.885341,0.0585451,0.208474,0.818143,0.265656,0.927268,0.9259,0.221139,0.812286,0.597077,0.413281,0.561063,0.201328
111426,0,0,0,0,0.300004,0.342917,0.417017,0.700861,1,1,1,1,0.136721,0.516846,0.680246,0.47827,0.351492,0.570155,0.984504,0.24878,0.637446,0.253317,0.713533,0.376659,0.164262,0.598874,0.435204,0.372737
111427,0,0,0,0,0.335605,0.743192,0.869045,0.97305,1,1,1,1,0.922,0.112291,0.939994,0.335281,0.673354,0.141322,0.144168,0.140649,0.143698,0.751927,0.0852034,0.280419,0.268773,0.765449,0.758689,0.620265
111428,0,0,0,0,0.0227042,0.166402,0.759806,0.887223,1,1,1,1,0.996509,0.582579,0.34971,0.160772,0.181453,0.784914,0.533508,0.59847,0.485775,0.833512,0.941387,0.407775,0.945803,0.881382,0.743055,0.619157
111429,0,0,0,0,0.0537364,0.539511,0.639491,0.759735,1,1,1,1,0.63915,0.845009,0.446821,0.907923,0.610458,0.20551,0.528188,0.946063,0.948702,0.397233,0.919113,0.945211,0.979812,0.268823,0.105982,0.161265
111430,0,0,0,0,0.199298,0.372642,0.42394,0.652825,1,1,1,1,0.473003,0.701122,0.947286,0.418806,0.582504,0.690341,0.0379627,0.605208,0.577564,0.797768,0.77161,0.216714,0.642777,0.218431,0.124637,0.253236
111431,0,0,0,0,0.195672,0.618108,0.790866,0.839704,1,1,1,1,0.0500586,0.118411,0.317853,0.0298705,0.387234,0.423836,0.191135,0.44097,0.0633261,0.95087,0.980481,0.536329,0.651992,0.927767,0.955135,0.234496
111432,0,0,0,0,0.411781,0.431343,0.460911,0.832793,1,1,1,1,0.611314,0.412385,0.433643,0.829745,0.537022,0.686879,0.253686,0.189847,0.886177,0.626328,0.239905,0.00458845,0.944181,0.269776,0.391822,0.368017
111433,0,0,0,0,0.459047,0.694074,0.713468,0.832719,1,1,1,1,0.813274,0.967672,0.0637736,0.741041,0.922806,0.29827,0.359149,0.915904,0.137974,0.55482,0.70677,0.749288,0.967206,0.140413,0.579034,0.504227
111434,0,0,0,0,0.00896894,0.410957,0.576466,0.856136,1,1,1,1,0.93398,0.718057,0.403228,0.203756,0.109879,0.771245,0.664667,0.942672,0.202587,0.0764481,0.755946,0.170259,0.140222,0.496987,0.0930652,0.438492
111435,0,0,0,0,0.167519,0.378866,0.455314,0.573614,1,1,1,1,0.715738,0.325754,0.378162,0.856151,0.904788,0.88239,0.683443,0.737507,0.576464,0.396911,0.196554,0.510444,0.114968,0.599782,0.714199,0.224847
111436,0,0,0,0,0.101239,0.49815,0.524563,0.578543,1,1,1,1,0.923465,0.743873,0.595536,0.420453,0.836938,0.0340277,0.276589,0.845907,0.610493,0.687546,0.561646,0.936248,0.0657086,0.417797,0.841035,0.948098
111437,0,0,0,0,0.21295,0.625992,0.746239,0.823444,1,1,1,1,0.775097,0.0350063,0.613118,0.374879,0.749206,0.837965,0.745906,0.128072,0.00548471,0.31952,0.583386,0.92895,0.0633933,0.178922,0.349403,0.900332
111438,0,0,0,0,0.0751508,0.394671,0.764192,0.78164,1,1,1,1,0.313538,0.307884,0.759691,0.379247,0.725681,0.600727,0.327346,0.826921,0.179269,0.851908,0.325071,0.954366,0.886914,0.93819,0.329245,0.63612
111439,0,0,0,0,0.102581,0.558024,0.706116,0.965121,1,1,1,1,0.347578,0.71059,0.458064,0.526501,0.059993,0.358396,0.739451,0.685985,0.104635,0.562894,0.999524,0.412519,0.322586,0.378771,0.1382,0.923312
111440,0,0,0,0,0.242744,0.458781,0.672474,0.777109,1,1,1,1,0.290192,0.0569474,0.444939,0.228382,0.386192,0.0810587,0.00453663,0.461343,0.845251,0.786176,0.856014,0.192829,0.496766,0.314078,0.71933,0.556759
111441,0,0,0,0,0.256428,0.274637,0.411177,0.816059,1,1,1,1,0.021675,0.242268,0.189628,0.344261,0.621039,0.327828,0.267573,0.327156,0.292949,0.370154,0.88518,0.583141,0.427102,0.330119,0.811522,0.813294
111442,0,0,0,0,0.0889684,0.260876,0.411768,0.704717,1,1,1,1,0.602235,0.130651,0.449257,0.0990017,0.44473,0.168587,0.655761,0.117204,0.627367,0.898505,0.894312,0.649042,0.140774,0.0839401,0.993303,0.761813
111443,0,0,0,0,0.217083,0.272437,0.589716,0.838647,1,1,1,1,0.63103,0.974148,0.287858,0.0581316,0.304267,0.09938,0.871426,0.715445,0.915439,0.146063,0.971873,0.517675,0.276714,0.42113,0.616676,0.721443
111444,0,0,0,0,0.156357,0.236061,0.320621,0.680891,1,1,1,1,0.170943,0.732959,0.866126,0.311716,0.816899,0.859428,0.0735291,0.228667,0.120304,0.162497,0.933384,0.751334,0.136646,0.221241,0.809466,0.440913
111445,0,0,0,0,0.0817134,0.202017,0.361534,0.442284,1,1,1,1,0.826954,0.12823,0.753735,0.103667,0.54936,0.370412,0.825111,0.139076,0.642849,0.663758,0.356159,0.813791,0.396717,0.222285,0.125508,0.213616
111446,0,0,0,0,0.19944,0.863198,0.912116,0.920587,1,1,1,1,0.375668,0.953352,0.49818,0.596909,0.762817,0.939093,0.917531,0.443708,0.0954504,0.153591,0.270662,0.22368,0.907326,0.37433,0.77304,0.277738
111447,0,0,0,0,0.805923,0.85773,0.934168,0.95318,1,1,1,1,0.268275,0.734378,0.259915,0.49056,0.859886,0.473531,0.572274,0.0589225,0.915815,0.774291,0.420457,0.291483,0.727643,0.918637,0.888392,0.49046
111448,0,0,0,0,0.193126,0.29106,0.375245,0.718351,1,1,1,1,0.959514,0.204831,0.176861,0.86684,0.57916,0.949901,0.144578,0.778601,0.862017,0.0651648,0.641799,0.130292,0.799543,0.901714,0.620852,0.659429
111449,0,0,0,0,0.24779,0.312955,0.68228,0.857132,1,1,1,1,0.967417,0.138808,0.582543,0.69506,0.0574445,0.470935,0.18552,0.915174,0.276858,0.119688,0.868354,0.236372,0.324519,0.0452147,0.103212,0.903679
111450,0,0,0,0,0.222435,0.601704,0.649399,0.769087,1,1,1,1,0.324079,0.987424,0.112498,0.225792,0.608276,0.771926,0.601038,0.801402,0.490277,0.892098,0.76882,0.629085,0.474641,0.46388,0.686529,0.945577
111451,0,0,0,0,0.497463,0.722572,0.764623,0.830474,1,1,1,1,0.470058,0.458806,0.0936061,0.515273,0.562018,0.997285,0.510388,0.809808,0.679565,0.36752,0.122763,0.00364345,0.354944,0.23526,0.229436,0.96322
111452,0,0,0,0,0.186265,0.195857,0.278019,0.910499,1,1,1,1,0.533442,0.126548,0.197213,0.997322,0.813078,0.14279,0.646721,0.414781,0.365225,0.415809,0.884839,0.824031,0.509415,0.400112,0.386049,0.5067
111453,0,0,0,0,0.312392,0.412936,0.538292,0.677617,1,1,1,1,0.318619,0.189908,0.632963,0.553879,0.419344,0.596184,0.561065,0.249818,0.360807,0.0585289,0.972389,0.894249,0.185077,0.169602,0.891571,0.998155
111454,0,0,0,0,0.0155501,0.115553,0.476359,0.517117,1,1,1,1,0.954101,0.297775,0.501648,0.463516,0.697887,0.887696,0.970215,0.608386,0.0835531,0.15648,0.886406,0.402172,0.346388,0.519369,0.956052,0.765732
111455,0,0,0,0,0.188303,0.536895,0.620448,0.775863,1,1,1,1,0.575646,0.987939,0.370608,0.760723,0.157542,0.262179,0.758878,0.469934,0.800472,0.171814,0.147551,0.754572,0.46959,0.649199,0.218088,0.167477
111456,0,0,0,0,0.0878699,0.206809,0.406338,0.591037,1,1,1,1,0.344784,0.662269,0.0226208,0.691172,0.181638,0.978672,0.456904,0.297191,0.49579,0.472454,0.77355,0.0714357,0.460394,0.144159,0.832159,0.617936
111457,0,0,0,0,0.0432571,0.316879,0.539047,0.860633,1,1,1,1,0.762852,0.235421,0.961382,0.232441,0.88462,0.17947,0.399918,0.421515,0.367773,0.175781,0.0419638,0.712557,0.83805,0.0645846,0.403729,0.019688
111458,0,0,0,0,0.0408434,0.356359,0.428889,0.988586,1,1,1,1,0.333088,0.090429,0.610482,0.793481,0.234588,0.442641,0.411417,0.640925,0.0336784,0.499287,0.847735,0.79653,0.734708,0.809117,0.0289713,0.619328
111459,0,0,0,0,0.74523,0.782819,0.816498,0.871264,1,1,1,1,0.60467,0.0828072,0.068916,0.442721,0.147392,0.472645,0.462409,0.190649,0.333278,0.779287,0.729696,0.666365,0.869716,0.340178,0.459847,0.104304
111460,0,0,0,0,0.186278,0.288587,0.580688,0.621865,1,1,1,1,0.370551,0.592964,0.613028,0.105259,0.402081,0.641999,0.724587,0.390667,0.0708884,0.76543,0.747027,0.675559,0.848237,0.815943,0.118279,0.995629
111461,0,0,0,0,0.110496,0.181385,0.464938,0.819737,1,1,1,1,0.359975,0.915974,0.28823,0.229692,0.256152,0.748077,0.333996,0.0389716,0.619341,0.0792253,0.855469,0.989892,0.67219,0.468497,0.0951504,0.0742707
111462,0,0,0,0,0.479574,0.594009,0.82641,0.974668,1,1,1,1,0.585167,0.211965,0.856944,0.433405,0.0279075,0.975223,0.429034,0.316495,0.555911,0.615312,0.93836,0.915886,0.531286,0.226591,0.145578,0.787438
111463,0,0,0,0,0.274424,0.326565,0.830335,0.946394,1,1,1,1,0.558799,0.681879,0.5839,0.230989,0.150377,0.679051,0.305259,0.260873,0.498788,0.770197,0.442258,0.0839553,0.982162,0.299201,0.51736,0.0100696
111464,0,0,0,0,0.323143,0.466419,0.79997,0.82193,1,1,1,1,0.561707,0.264925,0.746221,0.0929928,0.491515,0.891799,0.880431,0.466183,0.371372,0.706841,0.0601917,0.930171,0.38872,0.644092,0.16116,0.539097
111465,0,0,0,0,0.284207,0.655579,0.778035,0.904771,1,1,1,1,0.236616,0.242227,0.905886,0.218778,0.541429,0.423246,0.228848,0.815852,0.36964,0.555413,0.646187,0.931347,0.820337,0.392408,0.0243395,0.311852
111466,0,0,0,0,0.326164,0.897572,0.938908,0.956524,1,1,1,1,0.611612,0.838227,0.58575,0.000332197,0.482319,0.74691,0.539429,0.805462,0.213329,0.339399,0.627392,0.449945,0.581627,0.533278,0.668724,0.123055
111467,0,0,0,0,0.249948,0.337994,0.463277,0.489217,1,1,1,1,0.452984,0.585095,0.25751,0.273321,0.977503,0.28185,0.585174,0.26171,0.18662,0.363209,0.917288,0.798232,0.201437,0.503039,0.798564,0.683756
111468,0,0,0,0,0.14529,0.471934,0.658554,0.790998,1,1,1,1,0.677393,0.116609,0.913222,0.259019,0.649887,0.581946,0.382075,0.60641,0.479518,0.320982,0.932574,0.932502,0.906077,0.190084,0.205824,0.88358
111469,0,0,0,0,0.253529,0.774011,0.901523,0.911832,1,1,1,1,0.154207,0.0625782,0.456787,0.355644,0.565617,0.255351,0.0393992,0.815565,0.593345,0.528616,0.278842,0.270738,0.645226,0.192065,0.529757,0.295112
111470,0,0,0,0,0.460152,0.611521,0.732102,0.866807,1,1,1,1,0.232814,0.834097,0.186031,0.138891,0.0241811,0.391855,0.0224713,0.496115,0.182852,0.167761,0.15467,0.337059,0.230339,0.611456,0.692703,0.795956
111471,0,0,0,0,0.456973,0.566654,0.687854,0.870706,1,1,1,1,0.260719,0.890363,0.73089,0.905944,0.0824282,0.260647,0.201057,0.856439,0.172478,0.10258,0.109968,0.405292,0.936676,0.295999,0.544183,0.960857
111472,0,0,0,0,0.10287,0.201463,0.541594,0.714072,1,1,1,1,0.734415,0.611642,0.207766,0.964755,0.223098,0.900469,0.760711,0.0899058,0.632571,0.372232,0.550058,0.89329,0.262595,0.280947,0.799234,0.345024
111473,0,0,0,0,0.0623146,0.382023,0.690083,0.906795,1,1,1,1,0.311431,0.119364,0.0395468,0.60743,0.663547,0.000404303,0.295284,0.230202,0.457377,0.16599,0.964617,0.0690191,0.373755,0.929372,0.292118,0.274224
111474,0,0,0,0,0.0855404,0.199808,0.481807,0.742431,1,1,1,1,0.932081,0.800085,0.32491,0.213029,0.599319,0.669934,0.754623,0.59961,0.871396,0.468695,0.70248,0.182827,0.588059,0.742027,0.790257,0.251606
111475,0,0,0,0,0.123037,0.311395,0.805318,0.8427,1,1,1,1,0.25153,0.446425,0.268827,0.625285,0.375796,0.560945,0.899509,0.0658792,0.942968,0.806305,0.128194,0.875049,0.606389,0.453104,0.0880779,0.205708
111476,0,0,0,0,0.520967,0.635687,0.829383,0.964805,1,1,1,1,0.507798,0.177261,0.899454,0.249825,0.967517,0.151059,0.992256,0.0530578,0.632867,0.192065,0.304588,0.0792914,0.460892,0.929873,0.455088,0.0218366
111477,0,0,0,0,0.13254,0.195047,0.417571,0.765407,1,1,1,1,0.649161,0.839854,0.242077,0.102265,0.927932,0.447785,0.225302,0.770632,0.253103,0.219735,0.0820273,0.760901,0.396996,0.981481,0.0107261,0.364513
111478,0,0,0,0,0.0172161,0.0600664,0.180998,0.797481,1,1,1,1,0.722159,0.844699,0.655939,0.652032,0.299786,0.677776,0.481415,0.820754,0.64258,0.117102,0.469914,0.482434,0.359179,0.572179,0.410366,0.806964
111479,0,0,0,0,0.0519033,0.107693,0.169006,0.363437,1,1,1,1,0.263026,0.820967,0.414212,0.244507,0.831693,0.778726,0.377047,0.834676,0.196297,0.142454,0.0297229,0.918456,0.987153,0.685662,0.570488,0.286939
111480,0,0,0,0,0.10685,0.353717,0.882551,0.964396,1,1,1,1,0.577607,0.488452,0.528184,0.149786,0.898818,0.335148,0.947267,0.0798163,0.395214,0.964483,0.342842,0.216182,0.378695,0.587349,0.047875,0.157421
111481,0,0,0,0,0.163295,0.322117,0.434476,0.926903,1,1,1,1,0.912274,0.272173,0.0940028,0.597936,0.842662,0.380942,0.961373,0.894565,0.488635,0.967391,0.0635705,0.066242,0.455842,0.591755,0.216028,0.35466
111482,0,0,0,0,0.0270113,0.399493,0.910858,0.940307,1,1,1,1,0.127778,0.777319,0.538299,0.506473,0.364667,0.586174,0.663894,0.329063,0.468725,0.0176112,0.435913,0.380998,0.289785,0.529916,0.978934,0.132446
111483,0,0,0,0,0.055829,0.143203,0.524554,0.623726,1,1,1,1,0.907698,0.0905818,0.465735,0.36354,0.682337,0.681763,0.7182,0.609239,0.845058,0.152677,0.931356,0.972836,0.929995,0.469655,0.47931,0.294663
111484,0,0,0,0,0.0474059,0.814231,0.892464,0.966908,1,1,1,1,0.160814,0.0596395,0.905552,0.450599,0.589556,0.884486,0.583045,0.500414,0.824793,0.610057,0.899907,0.732491,0.700638,0.365643,0.096031,0.382975
111485,0,0,0,0,0.292329,0.588441,0.682273,0.964901,1,1,1,1,0.923571,0.865301,0.896903,0.393226,0.34461,0.191566,0.449055,0.487814,0.815292,0.973609,0.648628,0.874931,0.879161,0.0992272,0.464487,0.763647
111486,0,0,0,0,0.101862,0.134009,0.28657,0.868046,1,1,1,1,0.864808,0.320932,0.992968,0.230451,0.416963,0.375943,0.277857,0.231194,0.368157,0.170321,0.198101,0.291728,0.0356222,0.0950044,0.684954,0.380233
111487,0,0,0,0,0.307954,0.327571,0.779298,0.959414,1,1,1,1,0.107618,0.516674,0.976793,0.986778,0.615902,0.44128,0.750425,0.298174,0.406181,0.338866,0.590503,0.27099,0.659798,0.583471,0.501441,0.0767601
111488,0,0,0,0,0.283082,0.407565,0.664271,0.813747,1,1,1,1,0.949619,0.506055,0.619298,0.985241,0.60106,0.304252,0.365474,0.88763,0.438261,0.23352,0.989492,0.545878,0.750195,0.966285,0.532657,0.366096
111489,0,0,0,0,0.0487794,0.48704,0.66581,0.89933,1,1,1,1,0.621948,0.254774,0.0847364,0.281746,0.838245,0.586177,0.358506,0.797659,0.365475,0.66646,0.125229,0.315094,0.172515,0.744527,0.300336,0.773574
111490,0,0,0,0,0.110857,0.570569,0.777317,0.874681,1,1,1,1,0.650696,0.0329187,0.649524,0.616981,0.565575,0.0156208,0.0245456,0.848658,0.679891,0.838292,0.470606,0.934665,0.923029,0.752351,0.77291,0.509206
111491,0,0,0,0,0.400287,0.423297,0.676832,0.720396,1,1,1,1,0.695798,0.189775,0.949831,0.440326,0.490111,0.723406,0.489105,0.155921,0.38461,0.976145,0.0552506,0.0353054,0.00906395,0.704775,0.652286,0.574639
