ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5
10339,0,0,0,0,0.528134,0.800737,1,1,1,1,0.712998,0.763379,0.128931,0.831835,0.928026,0.87026,0.581271,0.215108,0.129947,0.778686,0.234167,0.300273
10340,0,0,0,0,0.165413,0.802453,1,1,1,1,0.955252,0.305347,0.4347,0.0596699,0.00911542,0.795421,0.61231,0.861084,0.837986,0.798267,0.735963,0.26182
10341,0,0,0,0,0.159278,0.967093,1,1,1,1,0.0623023,0.0185982,0.852357,0.7753,0.781977,0.981287,0.607135,0.710003,0.851548,0.188407,0.925111,0.981494
10342,0,0,0,0,0.67934,0.707267,1,1,1,1,0.281768,0.76783,0.687413,0.23702,0.0731771,0.122113,0.29669,0.0822925,0.917534,0.909,0.943377,0.755519
10343,0,0,0,0,0.308369,0.650484,1,1,1,1,0.017339,0.87268,0.481793,0.0796413,0.891278,0.33415,0.854942,0.673255,0.315438,0.462077,0.383258,0.166985
10344,0,0,0,0,0.484253,0.872958,1,1,1,1,0.14848,0.617577,0.467648,0.430248,0.385407,0.15506,0.667268,0.458584,0.277173,0.963957,0.540877,0.194707
10345,0,0,0,0,0.364225,0.400695,1,1,1,1,0.950226,0.580225,0.163594,0.967565,0.452905,0.645387,0.0472067,0.344183,0.979537,0.902148,0.0174375,0.294975
10346,0,0,0,0,0.0171538,0.671912,1,1,1,1,0.46196,0.0147092,0.709064,0.61044,0.632286,0.176712,0.0406873,0.0176931,0.331772,0.707955,0.476277,0.608946
10347,0,0,0,0,0.670799,0.939619,1,1,1,1,0.803653,0.54487,0.501407,0.753879,0.125095,0.665001,0.721444,0.577999,0.310388,0.768651,0.922182,0.289925
10348,0,0,0,0,0.17599,0.405942,1,1,1,1,0.5849,0.0350246,0.340315,0.0468602,0.0497339,0.0493791,0.6573,0.68202,0.226091,0.697987,0.699713,0.557864
10349,0,0,0,0,0.214436,0.248,1,1,1,1,0.166809,0.0778543,0.193144,0.970462,0.622724,0.694551,0.724341,0.747819,0.359552,0.445785,0.325818,0.66994
10350,0,0,0,0,0.351727,0.946913,1,1,1,1,0.959865,0.885236,0.187619,0.544766,0.92026,0.527934,0.591626,0.969994,0.577313,0.248926,0.652014,0.803404
10351,0,0,0,0,0.12707,0.668665,1,1,1,1,0.361268,0.352855,0.527718,0.528077,0.430709,0.720862,0.498539,0.0534336,0.415413,0.22288,0.801252,0.774966
10352,0,0,0,0,0.310607,0.790088,1,1,1,1,0.444906,0.883102,0.37507,0.404771,0.768337,0.56269,0.949537,0.688598,0.0906235,0.541163,0.658592,0.667937
10353,0,0,0,0,0.0821034,0.375252,1,1,1,1,0.471341,0.737001,0.662334,0.832608,0.0898564,0.190052,0.360685,0.520566,0.910914,0.859224,0.573999,0.326327
10354,0,0,0,0,0.44167,0.749398,1,1,1,1,0.101293,0.750769,0.502322,0.546199,0.63387,0.877392,0.950971,0.402208,0.440082,0.900508,0.0908054,0.530706
10355,0,0,0,0,0.153181,0.722499,1,1,1,1,0.198642,0.231759,0.0600042,0.669983,0.96876,0.722338,0.502591,0.0586164,0.91239,0.863276,0.579182,0.823304
10356,0,0,0,0,0.648602,0.682255,1,1,1,1,0.149631,0.804603,0.528433,0.250925,0.555371,0.0307552,0.797124,0.189242,0.908148,0.748094,0.591449,0.34823
10357,0,0,0,0,0.113426,0.92859,1,1,1,1,0.878935,0.0902724,0.431652,0.0775771,0.322031,0.491656,0.74756,0.290791,0.213995,0.250151,0.349408,0.126385
10358,0,0,0,0,0.895463,0.976591,1,1,1,1,0.949689,0.835926,0.0817713,0.0993203,0.640529,0.610204,0.350245,0.1959,0.64096,0.147369,0.385142,0.549107
10359,0,0,0,0,0.596568,0.851559,1,1,1,1,0.897337,0.544065,0.658845,0.776272,0.634338,0.0904973,0.853849,0.956369,0.582154,0.601409,0.24716,0.796148
10360,0,0,0,0,0.0224815,0.469156,1,1,1,1,0.922533,0.964985,0.525158,0.872222,0.800911,0.606929,0.971542,0.44144,0.217133,0.321787,0.63734,0.858093
10361,0,0,0,0,0.536066,0.746551,1,1,1,1,0.4072,0.364619,0.999072,0.304537,0.908684,0.657917,0.0808084,0.543022,0.748415,0.934657,0.499391,0.330568
10362,0,0,0,0,0.214801,0.232301,1,1,1,1,0.126717,0.387625,0.343119,0.0492498,0.35261,0.868277,0.921472,0.153521,0.475205,0.893014,0.594961,0.692339
10363,0,0,0,0,0.277634,0.990755,1,1,1,1,0.550432,0.683957,0.254783,0.957632,0.0485759,0.253855,0.262168,0.95726,0.911772,0.342977,0.500282,0.660187
10364,0,0,0,0,0.125164,0.302417,1,1,1,1,0.8137,0.746225,0.117472,0.201324,0.0893438,0.166722,0.553935,0.95762,0.0881934,0.707456,0.432826,0.981207
10365,0,0,0,0,0.386084,0.615315,1,1,1,1,0.196008,0.534718,0.675596,0.879965,0.789501,0.633228,0.928541,0.0433559,0.895396,0.885801,0.955128,0.238373
10366,0,0,0,0,0.611772,0.792421,1,1,1,1,0.516006,0.385757,0.60607,0.329706,0.131982,0.723542,0.531031,0.221326,0.890264,0.0849653,0.178946,0.978457
10367,0,0,0,0,0.417542,0.84998,1,1,1,1,0.959664,0.0948388,0.736936,0.155673,0.629557,0.412533,0.0356375,0.419058,0.0457602,0.964178,0.462414,0.941156
10368,0,0,0,0,0.154075,0.641237,1,1,1,1,0.179529,0.236063,0.0328573,0.695535,0.62182,0.638927,0.0252413,0.753803,0.362469,0.556272,0.975128,0.252733
10369,0,0,0,0,0.0395277,0.346343,1,1,1,1,0.23119,0.433659,0.765847,0.190854,0.528498,0.502783,0.346527,0.158055,0.915316,0.382165,0.577113,0.961076
10370,0,0,0,0,0.358809,0.783137,1,1,1,1,0.902232,0.196322,0.45707,0.0817607,0.432386,0.489927,0.777296,0.0542061,0.128855,0.802537,0.808009,0.491324
10371,0,0,0,0,0.697371,0.894793,1,1,1,1,0.744057,4.63566e-05,0.937212,0.975247,0.433705,0.703058,0.166102,0.962203,0.205842,0.512629,0.120258,0.121157
10372,0,0,0,0,0.646059,0.732059,1,1,1,1,0.082233,0.241136,0.736899,0.984465,0.437459,0.193969,0.0662256,0.869844,0.683896,0.843521,0.92405,0.812751
10373,0,0,0,0,0.521079,0.70211,1,1,1,1,0.304075,0.00486776,0.515196,0.0481323,0.00491412,0.452408,0.0233797,0.438619,0.155466,0.189482,0.400822,0.361308
10374,0,0,0,0,0.0693937,0.45891,1,1,1,1,0.482465,0.596904,0.21845,0.564698,0.83804,0.955349,0.549163,0.275499,0.149317,0.615389,0.145343,0.833213
10375,0,0,0,0,0.211033,0.954192,1,1,1,1,0.645964,0.104969,0.801453,0.950039,0.109837,0.316649,0.998171,0.114751,0.769057,0.0215512,0.55337,0.924523
10376,0,0,0,0,0.497545,0.768929,1,1,1,1,0.285831,0.913143,0.475271,0.768296,0.510047,0.693722,0.332994,0.348087,0.64907,0.882157,0.623586,0.798388
10377,0,0,0,0,0.247327,0.839381,1,1,1,1,0.631601,0.956456,0.838323,0.277566,0.0614243,0.639776,0.227605,0.171261,0.956425,0.225776,0.286012,0.725481
10378,0,0,0,0,0.853224,0.919282,1,1,1,1,0.650004,0.45836,0.793573,0.935835,0.371504,0.268844,0.704131,0.881551,0.962566,0.0371247,0.229638,0.611636
10379,0,0,0,0,0.772572,0.891979,1,1,1,1,0.410024,0.416827,0.622153,0.0416256,0.373282,0.460476,0.319191,0.434707,0.100252,0.546796,0.605968,0.0566771
10380,0,0,0,0,0.109254,0.960952,1,1,1,1,0.782159,0.0198997,0.73136,0.432163,0.47826,0.524934,0.367998,0.849764,0.793778,0.0721292,0.731314,0.756344
10381,0,0,0,0,0.685617,0.859319,1,1,1,1,0.36798,0.0285355,0.814176,0.778004,0.445362,0.436329,0.81963,0.818645,0.896806,0.138821,0.253352,0.997058
10382,0,0,0,0,0.537427,0.708184,1,1,1,1,0.0537353,0.458189,0.751298,0.835894,0.478089,0.482659,0.268057,0.956349,0.0075924,0.636055,0.806113,0.80137
10383,0,0,0,0,0.363333,0.66215,1,1,1,1,0.557714,0.817438,0.498379,0.925694,0.845974,0.312555,0.703699,0.291336,0.748884,0.523329,0.109981,0.64569
10384,0,0,0,0,0.0465068,0.43649,1,1,1,1,0.642749,0.347767,0.222652,0.696484,0.805956,0.97395,0.532378,0.284045,0.456609,0.800435,0.240394,0.464201
10385,0,0,0,0,0.209404,0.976008,1,1,1,1,0.265572,0.144674,0.583934,0.823286,0.962113,0.0823124,0.74898,0.808086,0.394867,0.452679,0.0994225,0.143752
10386,0,0,0,0,0.316319,0.461488,1,1,1,1,0.789442,0.638157,0.572736,0.432191,0.985924,0.795388,0.128675,0.79188,0.769338,0.661053,0.0759252,0.225947
10387,0,0,0,0,0.912273,0.980666,1,1,1,1,0.690149,0.897978,0.362826,0.95572,0.0426518,0.94676,0.779006,0.0047644,0.0290721,0.527987,0.812851,0.423939
10388,0,0,0,0,0.44856,0.579052,1,1,1,1,0.567691,0.956673,0.121677,0.357133,0.59483,0.694413,0.789324,0.580754,0.489801,0.917999,0.372634,0.259139
10389,0,0,0,0,0.437948,0.798784,1,1,1,1,0.485086,0.0405397,0.764879,0.175235,0.938517,0.127705,0.130955,0.981169,0.0744648,0.909962,0.985934,0.103537
10390,0,0,0,0,0.159625,0.923506,1,1,1,1,0.527476,0.418614,0.711057,0.0951676,0.375287,0.832734,0.452301,0.970117,0.527147,0.241625,0.550872,0.0169479
10391,0,0,0,0,0.684837,0.977326,1,1,1,1,0.276087,0.738677,0.372066,0.761174,0.779217,0.136945,0.936409,0.717734,0.26465,0.0673641,0.698903,0.339115
10392,0,0,0,0,0.730165,0.759222,1,1,1,1,0.442651,0.415274,0.483621,0.970128,0.833888,0.194678,0.0652954,0.209175,0.0274125,0.517596,0.179293,0.554559
10393,0,0,0,0,0.612541,0.853377,1,1,1,1,0.571507,0.918847,0.653671,0.847595,0.657523,0.0257366,0.608768,0.43674,0.162681,0.545177,0.154474,0.427331
10394,0,0,0,0,0.227498,0.762117,1,1,1,1,0.766446,0.589867,0.538213,0.209097,0.00514121,0.0218343,0.179225,0.83903,0.216513,0.24452,0.0482048,0.243925
10395,0,0,0,0,0.371531,0.688922,1,1,1,1,0.798485,0.521339,0.957662,0.369992,0.440185,0.611333,0.217587,0.0977087,0.63707,0.826355,0.534449,0.799751
10396,0,0,0,0,0.466315,0.62637,1,1,1,1,0.227082,0.984072,0.542299,0.993528,0.573939,0.0805127,0.202625,0.57908,0.102347,0.38185,0.41811,0.31886
10397,0,0,0,0,0.775203,0.982168,1,1,1,1,0.562785,0.388487,0.693812,0.361269,0.909826,0.651474,0.731262,0.350011,0.262807,0.948848,0.44772,0.899877
10398,0,0,0,0,0.504712,0.701936,1,1,1,1,0.699628,0.146734,0.671091,0.92671,0.130806,0.21339,0.920237,0.704746,0.293903,0.122862,0.283826,0.39625
10399,0,0,0,0,0.227126,0.319273,1,1,1,1,0.71511,0.131082,0.168251,0.277894,0.519569,0.862063,0.639164,0.429395,0.513537,0.370425,0.779406,0.776345
10400,0,0,0,0,0.345659,0.360589,1,1,1,1,0.676222,0.0944762,0.209294,0.37585,0.24121,0.880385,0.302559,0.372017,0.0937754,0.222797,0.0767625,0.387678
10401,0,0,0,0,0.709824,0.786521,1,1,1,1,0.783928,0.850371,0.0625244,0.499038,0.981453,0.230775,0.776932,0.501023,0.0928378,0.416096,0.930418,0.606375
10402,0,0,0,0,0.890261,0.960148,1,1,1,1,0.38272,0.105795,0.93695,0.0589418,0.200271,0.146244,0.434791,0.441481,0.0266293,0.737351,0.813498,0.120405
10403,0,0,0,0,0.569071,0.984076,1,1,1,1,0.508083,0.305807,0.250849,0.292011,0.156178,0.313374,0.791049,0.137631,0.544149,0.567981,0.638654,0.636986
10404,0,0,0,0,0.331642,0.857166,1,1,1,1,0.243362,0.770598,0.278895,0.626081,0.876392,0.215844,0.685023,0.076663,0.362088,0.119815,0.518144,0.388718
10405,0,0,0,0,0.055583,0.668246,1,1,1,1,0.509123,0.817313,0.221903,0.0172056,0.12312,0.472752,0.309217,0.279298,0.786126,0.100265,0.416929,0.330275
10406,0,0,0,0,0.641542,0.894119,1,1,1,1,0.967261,0.652322,0.624654,0.210622,0.42292,0.903549,0.836704,0.299312,0.119394,0.521727,0.375975,0.481482
10407,0,0,0,0,0.135368,0.80601,1,1,1,1,0.8702,0.498707,0.225762,0.379323,0.316021,0.447665,0.396528,0.439141,0.920417,0.705745,0.718439,0.706543
10408,0,0,0,0,0.224785,0.573133,1,1,1,1,0.0368179,0.474256,0.190951,0.0040789,0.126578,0.815605,0.214701,0.549498,0.719154,0.0514053,0.84881,0.838548
10409,0,0,0,0,0.186982,0.671825,1,1,1,1,0.32003,0.214674,0.118904,0.19023,0.713382,0.344666,0.569553,0.0294026,0.792331,0.966081,0.468543,0.712748
10410,0,0,0,0,0.476979,0.726295,1,1,1,1,0.419291,0.477836,0.32235,0.456109,0.952092,0.513302,0.460188,0.0786702,0.328907,0.674889,0.628169,0.0480614
10411,0,0,0,0,0.72543,0.932503,1,1,1,1,0.88661,0.299427,0.701764,0.20664,0.514102,0.820669,0.39687,0.227484,0.165335,0.966422,0.256886,0.957666
10412,0,0,0,0,0.680892,0.741095,1,1,1,1,0.670414,0.604329,0.912412,0.0897049,0.0821642,0.234763,0.545814,0.034256,0.748064,0.00600215,0.112926,0.0769711
10413,0,0,0,0,0.581574,0.705086,1,1,1,1,0.125033,0.407186,0.218074,0.0116421,0.706614,0.919838,0.218282,0.220716,0.740506,0.615152,0.448199,0.905841
10414,0,0,0,0,0.175441,0.347752,1,1,1,1,0.863507,0.514077,0.430516,0.53392,0.118406,0.342928,0.623625,0.20057,0.57769,0.169439,0.234826,0.325755
10415,0,0,0,0,0.372834,0.639048,1,1,1,1,0.402726,0.856333,0.0888469,0.527758,0.263519,0.306921,0.5394,0.970133,0.226758,0.757682,0.190849,0.967265
10416,0,0,0,0,0.0222866,0.0635975,1,1,1,1,0.873106,0.954408,0.344134,0.736613,0.468485,0.77465,0.270533,0.586891,0.117578,0.894158,0.787461,0.695268
10417,0,0,0,0,0.24859,0.519874,1,1,1,1,0.0210228,0.239039,0.370039,0.423749,0.0953718,0.458886,0.951507,0.358891,0.765806,0.490907,0.329025,0.992565
10418,0,0,0,0,0.418668,0.73424,1,1,1,1,0.95983,0.621423,0.158922,0.832936,0.575831,0.503056,0.569549,0.0443164,0.277706,0.840082,0.631207,0.395284
10419,0,0,0,0,0.820164,0.977738,1,1,1,1,0.0905523,0.797838,0.440954,0.111575,0.0368764,0.810993,0.535324,0.132248,0.269879,0.48683,0.49114,0.0356847
10420,0,0,0,0,0.0991056,0.230645,1,1,1,1,0.0282493,0.226327,0.340038,0.988079,0.847751,0.49896,0.821014,0.423582,0.00201605,0.390563,0.467899,0.279722
10421,0,0,0,0,0.422986,0.899288,1,1,1,1,0.675006,0.964885,0.517773,0.765559,0.762722,0.958728,0.877134,0.799599,0.769721,0.412457,0.931847,0.0395994
10422,0,0,0,0,0.30319,0.842584,1,1,1,1,0.0752841,0.877026,0.243151,0.103533,0.103353,0.583188,0.0916122,0.951104,0.082148,0.912627,0.374686,0.084164
10423,0,0,0,0,0.0940426,0.227511,1,1,1,1,0.363886,0.533834,0.94169,0.0388927,0.498719,0.459464,0.804451,0.261441,0.418191,0.681585,0.0610399,0.187912
10424,0,0,0,0,0.299499,0.408524,1,1,1,1,0.99333,0.415873,0.302796,0.870356,0.659024,0.406329,0.973709,0.242212,0.497941,0.924813,0.32436,0.410568
10425,0,0,0,0,0.0687922,0.14934,1,1,1,1,0.713757,0.142083,0.77241,0.247592,0.0837733,0.811303,0.746311,0.543237,0.615754,0.00775223,0.961428,0.29734
10426,0,0,0,0,0.153591,0.703148,1,1,1,1,0.391382,0.061679,0.376852,0.384713,0.477552,0.679647,0.255069,0.136576,0.0859762,0.228778,0.378788,0.583917
10427,0,0,0,0,0.183611,0.709898,1,1,1,1,0.994485,0.45309,0.111672,0.708243,0.595173,0.884082,0.955835,0.678946,0.695385,0.702145,0.222183,0.31114
10428,0,0,0,0,0.833285,0.868421,1,1,1,1,0.608479,0.77869,0.332951,0.999861,0.840369,0.709803,0.384574,0.317921,0.38945,0.639643,0.454497,0.475427
10429,0,0,0,0,0.420052,0.971403,1,1,1,1,0.0593441,0.0220114,0.536433,0.0538293,0.475101,0.648105,0.762072,0.0702738,0.532187,0.717907,0.74922,0.227572
10430,0,0,0,0,0.171269,0.521427,1,1,1,1,0.538712,0.12995,0.155014,0.147191,0.90864,0.487966,0.147052,0.749008,0.197769,0.531626,0.0669295,0.587219
10431,0,0,0,0,0.356296,0.655798,1,1,1,1,0.0626458,0.0396897,0.354712,0.12199,0.0617011,0.891145,0.175819,0.536802,0.539249,0.937891,0.607076,0.0714363
10432,0,0,0,0,0.66359,0.930377,1,1,1,1,0.299008,0.0758497,0.327699,0.83772,0.205799,0.482713,0.984911,0.114439,0.970678,0.131963,0.863447,0.168447
10433,0,0,0,0,0.054012,0.0801275,1,1,1,1,0.755666,0.834859,0.451804,0.818312,0.874549,0.806515,0.940302,0.93625,0.69766,0.116121,0.473052,0.236909
10434,0,0,0,0,0.561948,0.969345,1,1,1,1,0.308345,0.70981,0.436423,0.607354,0.785659,0.764122,0.445074,0.991459,0.246835,0.429985,0.105898,0.217513
10435,0,0,0,0,0.01636,0.344247,1,1,1,1,0.38596,0.225538,0.899722,0.141626,0.060397,0.351526,0.959938,0.934946,0.158041,0.900239,0.871195,0.855701
10436,0,0,0,0,0.663197,0.883368,1,1,1,1,0.0926098,0.070372,0.424374,0.400955,0.780182,0.860798,0.00830911,0.565841,0.62492,0.453383,0.5573,0.871754
10437,0,0,0,0,0.477029,0.537393,1,1,1,1,0.089267,0.445317,0.632543,0.475227,0.670855,0.532265,0.616852,0.731252,0.88379,0.57679,0.666197,0.0418313
10438,0,0,0,0,0.467083,0.852789,1,1,1,1,0.897532,0.493389,0.881639,0.990142,0.563761,0.306014,0.391097,0.343943,0.166812,0.399406,0.909784,0.791731
10439,0,0,0,0,0.249778,0.421621,1,1,1,1,0.663485,0.736157,0.130281,0.752752,0.181474,0.762823,0.227979,0.852329,0.295088,0.844831,0.583581,0.178879
10440,0,0,0,0,0.209527,0.898887,1,1,1,1,0.22071,0.898651,0.787171,0.118242,0.39204,0.66881,0.108384,0.955801,0.974824,0.499481,0.299744,0.141636
10441,0,0,0,0,0.105217,0.422414,1,1,1,1,0.933367,0.751676,0.676611,0.596852,0.487833,0.806892,0.349604,0.669308,0.569715,0.577583,0.521637,0.864803
10442,0,0,0,0,0.39027,0.990498,1,1,1,1,0.0436818,0.844036,0.354996,0.264392,0.742686,0.142167,0.382634,0.134726,0.810977,0.491017,0.0905267,0.785801
10443,0,0,0,0,0.319839,0.384842,1,1,1,1,0.927437,0.889385,0.599798,0.860803,0.641061,0.276409,0.457655,0.128894,0.0833004,0.807259,0.798202,0.653015
10444,0,0,0,0,0.61923,0.699543,1,1,1,1,0.517819,0.807256,0.425056,0.5615,0.651292,0.780052,0.825892,0.393978,0.922218,0.208526,0.528704,0.733195
10445,0,0,0,0,0.147583,0.572151,1,1,1,1,0.518996,0.690041,0.00950091,0.446433,0.579426,0.609299,0.307236,0.220487,0.885708,0.764891,0.349381,0.969008
10446,0,0,0,0,0.338223,0.735761,1,1,1,1,0.622024,0.956993,0.467421,0.139842,0.764249,0.892477,0.701343,0.415541,0.672529,0.527235,0.809519,0.594747
10447,0,0,0,0,0.274638,0.365499,1,1,1,1,0.327942,0.435304,0.957454,0.846938,0.125345,0.966955,0.293371,0.70477,0.576253,0.600607,0.925257,0.461961
10448,0,0,0,0,0.421412,0.883953,1,1,1,1,0.430969,0.937649,0.422221,0.0529925,0.894642,0.889642,0.192835,0.658892,0.78212,0.894177,0.0744332,0.454649
10449,0,0,0,0,0.118256,0.347848,1,1,1,1,0.0493964,0.157173,0.222176,0.377339,0.592476,0.17963,0.224277,0.717821,0.146584,0.517648,0.422591,0.722837
10450,0,0,0,0,0.0493705,0.755772,1,1,1,1,0.184798,0.483754,0.622486,0.615767,0.421403,0.0447071,0.66876,0.316046,0.934349,0.861595,0.974937,0.716469
10451,0,0,0,0,0.0672447,0.339779,1,1,1,1,0.171118,0.177184,0.933323,0.220515,0.334357,0.155499,0.597853,0.926833,0.335128,0.822131,0.644654,0.481713
10452,0,0,0,0,0.535471,0.654176,1,1,1,1,0.20455,0.458035,0.415093,0.389348,0.941789,0.0375791,0.00511596,0.363193,0.0822862,0.673876,0.679238,0.0166356
10453,0,0,0,0,0.37427,0.544722,1,1,1,1,0.733105,0.291243,0.703546,0.904223,0.468427,0.636869,0.124738,0.802783,0.792368,0.722591,0.729616,0.127497
10454,0,0,0,0,0.326756,0.8821,1,1,1,1,0.609209,0.884501,0.441514,0.813759,0.342536,0.856607,0.203108,0.284325,0.894186,0.208224,0.647518,0.976473
10455,0,0,0,0,0.477764,0.709639,1,1,1,1,0.993108,0.41757,0.980931,0.726213,0.708813,0.684478,0.630436,0.17724,0.321347,0.755173,0.980023,0.113715
10456,0,0,0,0,0.075511,0.181367,1,1,1,1,0.241211,0.0224861,0.0839088,0.850421,0.906987,0.525423,0.66418,0.249524,0.38203,0.867287,0.533849,0.276217
10457,0,0,0,0,0.241256,0.357619,1,1,1,1,0.252689,0.957611,0.508123,0.245797,0.375181,0.489054,0.97201,0.0839936,0.173532,0.602446,0.261233,0.494878
10458,0,0,0,0,0.231692,0.548229,1,1,1,1,0.608593,0.835383,0.950895,0.849804,0.857869,0.0348038,0.700225,0.764857,0.560227,0.364405,0.0143802,0.942257
10459,0,0,0,0,0.291417,0.985221,1,1,1,1,0.218474,0.307203,0.729596,0.471163,0.264814,0.237718,0.716961,0.639994,0.726772,0.688971,0.723988,0.900304
10460,0,0,0,0,0.121525,0.91821,1,1,1,1,0.395182,0.649036,0.226477,0.00377545,0.484419,0.177372,0.85358,0.342288,0.212176,0.553805,0.107145,0.772403
10461,0,0,0,0,0.0859002,0.810229,1,1,1,1,0.71466,0.149902,0.669754,0.933134,0.457105,0.39935,0.404297,0.721918,0.637069,0.121258,0.361912,0.363841
10462,0,0,0,0,0.0704877,0.684533,1,1,1,1,0.264145,0.101645,0.0711211,0.659327,0.750681,0.297598,0.663103,0.2351,0.47497,0.516683,0.577388,0.687146
10463,0,0,0,0,0.632898,0.679534,1,1,1,1,0.459548,0.988697,0.806059,0.174208,0.138599,0.475813,0.107343,0.595703,0.875164,0.51164,0.317621,0.512232
10464,0,0,0,0,0.10794,0.979331,1,1,1,1,0.876073,0.443126,0.765434,0.140218,0.544771,0.836555,0.799546,0.295452,0.134153,0.462649,0.530552,0.609123
10465,0,0,0,0,0.0904398,0.549008,1,1,1,1,0.296269,0.0498191,0.792474,0.755817,0.0385163,0.598533,0.930026,0.177115,0.0743459,0.0373682,0.772818,0.949509
10466,0,0,0,0,0.115238,0.740227,1,1,1,1,0.461742,0.181906,0.769973,0.337815,0.625032,0.535407,0.478033,0.169803,0.371962,0.277579,0.465255,0.506115
10467,0,0,0,0,0.518609,0.757828,1,1,1,1,0.719559,0.103748,0.411507,0.769378,0.896221,0.167324,0.807894,0.494754,0.09735,0.985009,0.5691,0.134718
10468,0,0,0,0,0.0317258,0.125722,1,1,1,1,0.683726,0.848267,0.980351,0.865632,0.618241,0.318166,0.490664,0.153648,0.796198,0.660467,0.52561,0.0737771
10469,0,0,0,0,0.0958438,0.185352,1,1,1,1,0.814004,0.12153,0.146964,0.533563,0.225277,0.558471,0.302941,0.121499,0.725795,0.110835,0.616252,0.823145
10470,0,0,0,0,0.658352,0.872453,1,1,1,1,0.957863,0.853671,0.703961,0.64159,0.701939,0.684312,0.507222,0.32018,0.00247781,0.997885,0.473828,0.798676
10471,0,0,0,0,0.28554,0.868632,1,1,1,1,0.784074,0.0311641,0.686458,0.905604,0.178128,0.22002,0.130881,0.736599,0.522961,0.25238,0.462394,0.633796
10472,0,0,0,0,0.079257,0.243412,1,1,1,1,0.729639,0.0539843,0.243403,0.583311,0.757946,0.884993,0.28525,0.442258,0.392214,0.605429,0.444736,0.3901
10473,0,0,0,0,0.121391,0.486981,1,1,1,1,0.0484517,0.0786954,0.115865,0.832526,0.109859,0.802323,0.73813,0.287988,0.0223435,0.869011,0.0245866,0.545305
10474,0,0,0,0,0.382729,0.688948,1,1,1,1,0.1791,0.990023,0.772521,0.90874,0.0440078,0.0159236,0.49205,0.801954,0.900916,0.7773,0.244212,0.293131
10475,0,0,0,0,0.17135,0.963115,1,1,1,1,0.68323,0.461986,0.93236,0.731682,0.540682,0.0482251,0.564208,0.650541,0.850548,0.302338,0.938529,0.872892
10476,0,0,0,0,0.372937,0.775387,1,1,1,1,0.418196,0.292741,0.450096,0.597296,0.282764,0.222617,0.506036,0.326772,0.23854,0.998086,0.128726,0.139457
10477,0,0,0,0,0.714046,0.749853,1,1,1,1,0.432587,0.158116,0.061885,0.115817,0.620102,0.994245,0.847499,0.160784,0.0424697,0.411707,0.811325,0.893018
10478,0,0,0,0,0.285525,0.916399,1,1,1,1,0.76591,0.885395,0.712969,0.184106,0.178136,0.163065,0.781402,0.460901,0.385682,0.287438,0.787673,0.624222
10479,0,0,0,0,0.57129,0.811238,1,1,1,1,0.763679,0.0609112,0.289336,0.196266,0.219027,0.351221,0.312083,0.839129,0.345466,0.159583,0.999913,0.387936
10480,0,0,0,0,0.299809,0.597441,1,1,1,1,0.280953,0.285335,0.561091,0.046863,0.170731,0.27406,0.230969,0.348867,0.437125,0.0123709,0.809768,0.822806
10481,0,0,0,0,0.704314,0.878639,1,1,1,1,0.447028,0.585334,0.51384,0.210707,0.646245,0.803176,0.406973,0.865272,0.154397,0.719057,0.704401,0.499863
10482,0,0,0,0,0.0646301,0.458954,1,1,1,1,0.887798,0.449929,0.515551,0.168752,0.735265,0.0766424,0.215615,0.905995,0.350702,0.446584,0.254862,0.787827
10483,0,0,0,0,0.394399,0.560015,1,1,1,1,0.610633,0.758764,0.662071,0.0576618,0.344097,0.17591,0.268369,0.990342,0.979086,0.675342,0.855614,0.133483
10484,0,0,0,0,0.352095,0.619089,1,1,1,1,0.633346,0.273038,0.264328,0.521144,0.722967,0.77988,0.689896,0.458232,0.856522,0.905511,0.364227,0.207224
10485,0,0,0,0,0.607058,0.759866,1,1,1,1,0.995051,0.811049,0.68372,0.605685,0.569813,0.34579,0.663347,0.91391,0.521701,0.931716,0.904252,0.500787
10486,0,0,0,0,0.384168,0.81992,1,1,1,1,0.63427,0.00145644,0.319881,0.267616,0.274494,0.584209,0.78876,0.997462,0.364089,0.478657,0.455693,0.220611
10487,0,0,0,0,0.623634,0.935287,1,1,1,1,0.427835,0.736263,0.43901,0.422887,0.547312,0.122729,0.0285715,0.117125,0.46852,0.691918,0.0310345,0.99022
10488,0,0,0,0,0.66031,0.959797,1,1,1,1,0.491007,0.230691,0.695153,0.125277,0.232148,0.0150336,0.392893,0.506642,0.599243,0.181654,0.504104,0.963332
10489,0,0,0,0,0.476212,0.755154,1,1,1,1,0.183943,0.0444783,0.779718,0.611778,0.780741,0.218727,0.0346649,0.328053,0.341457,0.0632363,0.445177,0.809977
10490,0,0,0,0,0.852373,0.991028,1,1,1,1,0.800197,0.378788,0.411498,0.291204,0.609479,0.106651,0.416482,0.841627,0.121685,0.809375,0.348269,0.720928
10491,0,0,0,0,0.249788,0.577882,1,1,1,1,0.684259,0.651339,0.81217,0.868202,0.695817,0.591888,0.47998,0.476558,0.810615,0.514645,0.804611,0.152072
10492,0,0,0,0,0.279307,0.5112,1,1,1,1,0.962049,0.333036,0.726,0.762246,0.711824,0.137499,0.0534507,0.321303,0.24415,0.469932,0.162931,0.365835
