ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6
23134,0,0,0,0,0.221219,0.785061,0.804746,1,1,1,1,0.233857,0.232929,0.853136,0.216569,0.665925,0.986196,0.654626,0.0706083,0.854615,0.775243,0.383566,0.932987,0.625006,0.167053
23135,0,0,0,0,0.134887,0.588434,0.746731,1,1,1,1,0.350949,0.790386,0.831422,0.068374,0.41061,0.747732,0.971794,0.462582,0.200995,0.782871,0.00235422,0.512874,0.355506,0.281751
23136,0,0,0,0,0.0297791,0.0446955,0.511754,1,1,1,1,0.9633,0.254359,0.121082,0.617926,0.324967,0.975698,0.393169,0.708533,0.908685,0.0181748,0.875586,0.693746,0.239393,0.680332
23137,0,0,0,0,0.0660346,0.443045,0.683386,1,1,1,1,0.11307,0.440389,0.259486,0.0848638,0.902971,0.460481,0.867735,0.905325,0.973356,0.223241,0.187076,0.720086,0.811675,0.321963
23138,0,0,0,0,0.178939,0.263803,0.426692,1,1,1,1,0.301312,0.391002,0.418743,0.694481,0.0995349,0.327428,0.712656,0.975121,0.0211739,0.952049,0.655453,0.0658694,0.981829,0.167207
23139,0,0,0,0,0.259795,0.601341,0.623491,1,1,1,1,0.325188,0.887174,0.131538,0.230514,0.860529,0.354779,0.41759,0.580616,0.166454,0.739553,0.264002,0.232489,0.182598,0.565314
23140,0,0,0,0,0.590091,0.653735,0.834672,1,1,1,1,0.723026,0.928769,0.972451,0.698147,0.949942,0.924501,0.353599,0.0158119,0.906329,0.520806,0.194751,0.328547,0.947498,0.458554
23141,0,0,0,0,0.33738,0.690331,0.754099,1,1,1,1,0.884249,0.695202,0.94487,0.301839,0.275817,0.111325,0.0413919,0.539819,0.343814,0.22399,0.105133,0.967305,0.825331,0.364929
23142,0,0,0,0,0.0347407,0.740255,0.90812,1,1,1,1,0.388477,0.704042,0.261881,0.742077,0.719854,0.16821,0.262883,0.914604,0.496757,0.210381,0.373158,0.150492,0.0450531,0.963249
23143,0,0,0,0,0.409371,0.625214,0.885433,1,1,1,1,0.33658,0.0160719,0.0194446,0.377972,0.555891,0.363258,0.601961,0.661024,0.330563,0.427292,0.025953,0.0208938,0.181391,0.363333
23144,0,0,0,0,0.426091,0.783863,0.811992,1,1,1,1,0.151448,0.605287,0.793424,0.41433,0.519891,0.29018,0.624711,0.893049,0.440672,0.669764,0.856298,0.475413,0.410019,0.764418
23145,0,0,0,0,0.059397,0.450929,0.891329,1,1,1,1,0.189964,0.981982,0.147121,0.791925,0.643006,0.477684,0.219217,0.668959,0.498578,0.400609,0.0322921,0.907949,0.286042,0.657506
23146,0,0,0,0,0.586294,0.659151,0.855968,1,1,1,1,0.473727,0.41122,0.74111,0.0984385,0.304268,0.181782,0.768203,0.160567,0.657194,0.178222,0.924985,0.469187,0.604312,0.708847
23147,0,0,0,0,0.273304,0.659493,0.780097,1,1,1,1,0.451076,0.229301,0.333653,0.670294,0.89826,0.832231,0.0709024,0.930552,0.74018,0.356944,0.588058,0.799577,0.248273,0.038987
23148,0,0,0,0,0.198486,0.738074,0.947781,1,1,1,1,0.371742,0.963761,0.961878,0.139945,0.124328,0.619072,0.318167,0.0493126,0.0882592,0.922479,0.75816,0.74741,0.508774,0.614128
23149,0,0,0,0,0.168153,0.935905,0.964814,1,1,1,1,0.86878,0.636334,0.780011,0.939682,0.566886,0.520191,0.296626,0.154943,0.319768,0.544899,0.19393,0.593072,0.204392,0.974027
23150,0,0,0,0,0.228587,0.441874,0.457912,1,1,1,1,0.104759,0.292481,0.554977,0.422926,0.341794,0.643237,0.345405,0.0999535,0.390647,0.854179,0.714082,0.589132,0.592253,0.661863
23151,0,0,0,0,0.609255,0.904146,0.944478,1,1,1,1,0.397594,0.795472,0.962065,0.69422,0.950416,0.281833,0.23912,0.144346,0.874905,0.443512,0.118373,0.839719,0.611665,0.0542779
23152,0,0,0,0,0.0877769,0.125777,0.1833,1,1,1,1,0.367404,0.245939,0.252492,0.712809,0.345893,0.643139,0.566988,0.0599744,0.232271,0.159241,0.721837,0.690183,0.387827,0.163711
23153,0,0,0,0,0.226378,0.31246,0.434115,1,1,1,1,0.781997,0.133716,0.40761,0.0211168,0.278062,0.282514,0.464628,0.396435,0.122233,0.0762931,0.450713,0.0667111,0.980439,0.0599681
23154,0,0,0,0,0.0511792,0.577996,0.747827,1,1,1,1,0.146924,0.57227,0.955599,0.713912,0.632245,0.18787,0.873153,0.354082,0.878052,0.26098,0.517793,0.965829,0.44428,0.64357
23155,0,0,0,0,0.031232,0.0889513,0.103677,1,1,1,1,0.768943,0.856058,0.333694,0.233572,0.252493,0.455927,0.309865,0.703205,0.522638,0.290303,0.763173,0.956753,0.516681,0.0756334
23156,0,0,0,0,0.579753,0.621513,0.830057,1,1,1,1,0.81759,0.721196,0.219102,0.690743,0.0752777,0.097154,0.951723,0.593071,0.0629833,0.396003,0.23664,0.81081,0.973999,0.28782
23157,0,0,0,0,0.478098,0.740321,0.874896,1,1,1,1,0.813325,0.0825499,0.0774399,0.12319,0.785755,0.600078,0.413493,0.548929,0.556831,0.930174,0.624562,0.660508,0.0191253,0.655794
23158,0,0,0,0,0.238921,0.403173,0.632083,1,1,1,1,0.16884,0.815599,0.97205,0.120563,0.40867,0.0350329,0.516567,0.64531,0.845843,0.490566,0.93313,0.425596,0.320623,0.554643
23159,0,0,0,0,0.0964372,0.280823,0.865159,1,1,1,1,0.36211,0.188929,0.232161,0.775603,0.737857,0.788991,0.705777,0.362419,0.449499,0.724903,0.0182135,0.927597,0.465224,0.893109
23160,0,0,0,0,0.136859,0.686819,0.772661,1,1,1,1,0.217001,0.689493,0.900192,0.733567,0.334803,0.746034,0.224133,0.267933,0.17163,0.544757,0.822576,0.410551,0.94793,0.454659
23161,0,0,0,0,0.166345,0.414483,0.913808,1,1,1,1,0.548264,0.874716,0.475811,0.254042,0.237136,0.92531,0.978944,0.255349,0.852907,0.444168,0.148458,0.949345,0.724991,0.0136169
23162,0,0,0,0,0.457083,0.562949,0.628308,1,1,1,1,0.899912,0.749286,0.659843,0.124046,0.0172187,0.831473,0.668803,0.839794,0.242024,0.616733,0.294453,0.014685,0.753592,0.981273
23163,0,0,0,0,0.128863,0.250903,0.85652,1,1,1,1,0.816991,0.865444,0.382394,0.795935,0.120793,0.235301,0.240103,0.269251,0.184646,0.965094,0.282868,0.350991,0.379577,0.196677
23164,0,0,0,0,0.101079,0.324642,0.907828,1,1,1,1,0.374949,0.146082,0.687993,0.0437514,0.985876,0.930016,0.660484,0.280329,0.944701,0.414076,0.261602,0.507651,0.0423845,0.718685
23165,0,0,0,0,0.32193,0.497868,0.980296,1,1,1,1,0.120577,0.0286214,0.33638,0.36068,0.297873,0.521026,0.325774,0.580741,0.872017,0.705351,0.777418,0.12292,0.834214,0.633937
23166,0,0,0,0,0.149517,0.595015,0.664249,1,1,1,1,0.54162,0.966173,0.251946,0.202104,0.246502,0.196648,0.616181,0.508104,0.704298,0.658565,0.22679,0.02894,0.566393,0.327869
23167,0,0,0,0,0.2197,0.322004,0.458859,1,1,1,1,0.510197,0.892887,0.185275,0.835971,0.473628,0.0572917,0.541321,0.251046,0.180211,0.375536,0.884983,0.67808,0.355832,0.206913
23168,0,0,0,0,0.048459,0.480793,0.750845,1,1,1,1,0.421804,0.568507,0.655507,0.0379845,0.0766106,0.359805,0.69655,0.3034,0.388745,0.262943,0.631269,0.538262,0.857958,0.295518
23169,0,0,0,0,0.0378798,0.0476296,0.681782,1,1,1,1,0.88443,0.224473,0.538085,0.425751,0.47552,0.718296,0.801287,0.360503,0.396376,0.157119,0.567416,0.616076,0.479123,0.0262755
23170,0,0,0,0,0.373306,0.868633,0.901484,1,1,1,1,0.0758643,0.12424,0.0415877,0.772414,0.42764,0.430333,0.0353567,0.0589095,0.968595,0.893314,0.354428,0.0170542,0.644159,0.835221
23171,0,0,0,0,0.021717,0.217799,0.936633,1,1,1,1,0.327235,0.344152,0.0916024,0.128521,0.704655,0.487979,0.28564,0.272071,0.104054,0.764763,0.298347,0.141934,0.812393,0.980129
23172,0,0,0,0,0.0777396,0.666418,0.775828,1,1,1,1,0.990212,0.364273,0.45205,0.025569,0.423183,0.420645,0.918883,0.77761,0.437699,0.563043,0.612831,0.339183,0.431675,0.986137
23173,0,0,0,0,0.0197179,0.504797,0.958641,1,1,1,1,0.794939,0.480483,0.565718,0.0805791,0.752554,0.669773,0.845342,0.050901,0.811707,0.657735,0.0310303,0.0295056,0.594367,0.0527473
23174,0,0,0,0,0.163682,0.215199,0.40186,1,1,1,1,0.0452869,0.381823,0.925442,0.96417,0.159434,0.363142,0.527213,0.772265,0.702325,0.958888,0.758402,0.368743,0.734716,0.836142
23175,0,0,0,0,0.532671,0.682169,0.97785,1,1,1,1,0.244261,0.967753,0.0716327,0.0896028,0.018654,0.88334,0.747337,0.0496843,0.912845,0.341705,0.102432,0.932563,0.300346,0.607229
23176,0,0,0,0,0.345789,0.374823,0.681904,1,1,1,1,0.94202,0.841602,0.895813,0.469233,0.613867,0.598138,0.428121,0.372269,0.966881,0.162837,0.208411,0.130562,0.378036,0.610271
23177,0,0,0,0,0.330522,0.377585,0.552272,1,1,1,1,0.464426,0.364443,0.565243,0.211763,0.414127,0.478089,0.553468,0.516559,0.410652,0.853814,0.123788,0.388502,0.535983,0.656459
23178,0,0,0,0,0.0871021,0.42955,0.478983,1,1,1,1,0.799756,0.991452,0.15041,0.227877,0.363721,0.117291,0.390715,0.572132,0.247853,0.768751,0.182403,0.622676,0.11454,0.864306
23179,0,0,0,0,0.611167,0.83707,0.892598,1,1,1,1,0.298866,0.89311,0.907638,0.852334,0.409669,0.31829,0.706148,0.533457,0.706792,0.24213,0.189916,0.0373144,0.619715,0.742188
23180,0,0,0,0,0.266386,0.711045,0.930918,1,1,1,1,0.0649473,0.974889,0.00988923,0.455662,0.547021,0.257742,0.224412,0.729424,0.880419,0.338952,0.59373,0.967521,0.817935,0.0232796
23181,0,0,0,0,0.272769,0.488763,0.895332,1,1,1,1,0.11872,0.120714,0.249208,0.824868,0.654171,0.956,0.0669981,0.844087,0.993314,0.686713,0.586275,0.830384,0.297881,0.478874
23182,0,0,0,0,0.346349,0.564052,0.979551,1,1,1,1,0.350993,0.81979,0.746505,0.575406,0.549214,0.626924,0.914358,0.142943,0.594445,0.732293,0.166223,0.860831,0.443338,0.0971409
23183,0,0,0,0,0.362728,0.372372,0.94857,1,1,1,1,0.804419,0.218223,0.302348,0.871417,0.0623105,0.295663,0.55813,0.648586,0.126047,0.856011,0.12746,0.0213784,0.12878,0.616223
23184,0,0,0,0,0.228897,0.552788,0.820042,1,1,1,1,0.947778,0.497783,0.989652,0.862135,0.640727,0.584097,0.594428,0.80695,0.444927,0.0377663,0.904091,0.424478,0.601818,0.25044
23185,0,0,0,0,0.0895872,0.316025,0.627001,1,1,1,1,0.100313,0.882352,0.848451,0.658443,0.530938,0.974498,0.514454,0.658398,0.995876,0.643234,0.274621,0.368248,0.591804,0.637349
23186,0,0,0,0,0.0930336,0.114568,0.409713,1,1,1,1,0.178161,0.730314,0.211097,0.772589,0.537264,0.656025,0.810355,0.441355,0.0805027,0.412174,0.691795,0.309399,0.232216,0.244583
23187,0,0,0,0,0.0539711,0.637549,0.925841,1,1,1,1,0.068156,0.645506,0.0675311,0.58261,0.303904,0.0634071,0.225844,0.578525,0.431655,0.817648,0.215873,0.74768,0.907235,0.842874
23188,0,0,0,0,0.577767,0.713111,0.91325,1,1,1,1,0.69843,0.174813,0.709996,0.508786,0.616168,0.790498,0.92096,0.307963,0.0998979,0.153175,0.552546,0.509611,0.267743,0.645579
23189,0,0,0,0,0.580124,0.618393,0.923465,1,1,1,1,0.160377,0.217154,0.776518,0.38622,0.795678,0.208173,0.203868,0.0115518,0.955853,0.111103,0.854426,0.881694,0.748652,0.908397
23190,0,0,0,0,0.53535,0.561191,0.756543,1,1,1,1,0.0889098,0.539633,0.408891,0.00986942,0.847596,0.508789,0.163045,0.400142,0.0183996,0.430788,0.0457218,0.596166,0.344038,0.758832
23191,0,0,0,0,0.158528,0.250103,0.669485,1,1,1,1,0.142763,0.35687,0.743523,0.346631,0.368422,0.699375,0.457734,0.222847,0.581069,0.206386,0.131244,0.161193,0.129851,0.749637
23192,0,0,0,0,0.115904,0.181189,0.52782,1,1,1,1,0.259973,0.517081,0.667317,0.423017,0.917223,0.685716,0.853805,0.962945,0.281882,0.197843,0.721778,0.0384253,0.759034,0.257128
23193,0,0,0,0,0.375382,0.413898,0.508358,1,1,1,1,0.484326,0.700026,0.985555,0.707173,0.281095,0.191941,0.838417,0.442288,0.321792,0.588054,0.692392,0.991277,0.746581,0.952364
23194,0,0,0,0,0.0681079,0.114485,0.786295,1,1,1,1,0.425582,0.0996141,0.229187,0.388527,0.381497,0.42703,0.110305,0.419922,0.186065,0.367432,0.60111,0.301969,0.368082,0.128931
23195,0,0,0,0,0.0408166,0.180032,0.553436,1,1,1,1,0.493468,0.349203,0.306426,0.331885,0.791491,0.628218,0.919939,0.483883,0.619496,0.66652,0.436247,0.127854,0.080418,0.811629
23196,0,0,0,0,0.132403,0.205093,0.235643,1,1,1,1,0.941963,0.561529,0.467847,0.0522675,0.98145,0.653912,0.4197,0.582561,0.955881,0.787782,0.711491,0.742176,0.85589,0.825977
23197,0,0,0,0,0.0556368,0.237007,0.975966,1,1,1,1,0.567528,0.996584,0.760621,0.487467,0.480467,0.380117,0.153987,0.916714,0.507971,0.234405,0.728343,0.0614065,0.414437,0.76916
23198,0,0,0,0,0.320685,0.879613,0.970469,1,1,1,1,0.957416,0.890919,0.475336,0.539977,0.846799,0.263118,0.251468,0.588975,0.119008,0.0774448,0.824618,0.324101,0.209847,0.392147
23199,0,0,0,0,0.343293,0.454305,0.615823,1,1,1,1,0.801151,0.350585,0.0336002,0.717865,0.858556,0.268005,0.446208,0.919962,0.682442,0.215368,0.923332,0.658407,0.452375,0.978969
23200,0,0,0,0,0.0156143,0.282369,0.909047,1,1,1,1,0.1558,0.190093,0.717424,0.407268,0.779068,0.836432,0.484713,0.603687,0.160533,0.69456,0.995833,0.481218,0.665029,0.875447
23201,0,0,0,0,0.289525,0.647572,0.868162,1,1,1,1,0.000234485,0.87417,0.177052,0.446443,0.794133,0.859494,0.661811,0.717465,0.517901,0.114186,0.696433,0.133724,0.457479,0.150738
23202,0,0,0,0,0.43088,0.628948,0.987706,1,1,1,1,0.696793,0.42664,0.704594,0.181506,0.030327,0.865127,0.876066,0.0261602,0.346344,0.541095,0.901607,0.628714,0.556709,0.810654
23203,0,0,0,0,0.362405,0.38308,0.485142,1,1,1,1,0.075391,0.225013,0.847199,0.737202,0.942477,0.365101,0.851388,0.63891,0.498825,0.308868,0.789649,0.78835,0.95644,0.657811
23204,0,0,0,0,0.296411,0.906928,0.986734,1,1,1,1,0.666648,0.413407,0.227531,0.542714,0.439568,0.573876,0.0838094,0.341175,0.202589,0.640519,0.151828,0.831537,0.0713986,0.139534
23205,0,0,0,0,0.557314,0.790799,0.915194,1,1,1,1,0.644131,0.238888,0.351834,0.495519,0.877799,0.850659,0.804386,0.667447,0.639009,0.760826,0.325258,0.124151,0.143907,0.687663
23206,0,0,0,0,0.0742556,0.664539,0.967987,1,1,1,1,0.333513,0.996882,0.48907,0.417323,0.338056,0.691659,0.0578416,0.489885,0.523197,0.12924,0.629419,0.430125,0.425651,0.616153
23207,0,0,0,0,0.62697,0.706118,0.83309,1,1,1,1,0.569774,0.542338,0.818646,0.374161,0.209786,0.457655,0.134987,0.535044,0.581806,0.278894,0.222706,0.372605,0.836208,0.1379
23208,0,0,0,0,0.693235,0.915981,0.943052,1,1,1,1,0.123441,0.171146,0.318629,0.181283,0.661031,0.841826,0.310523,0.29045,0.271951,0.736174,0.906603,0.346207,0.400714,0.874589
23209,0,0,0,0,0.116143,0.544466,0.93486,1,1,1,1,0.290142,0.152837,0.15089,0.425128,0.687881,0.732696,0.704022,0.910587,0.105301,0.54023,0.0484876,0.811419,0.373319,0.675458
23210,0,0,0,0,0.085322,0.121264,0.659442,1,1,1,1,0.205497,0.835913,0.426666,0.495947,0.107864,0.16284,0.402549,0.454071,0.563553,0.277139,0.370052,0.506605,0.970374,0.660193
23211,0,0,0,0,0.248348,0.452856,0.811856,1,1,1,1,0.347323,0.85396,0.789344,0.25791,0.95926,0.329574,0.306398,0.77068,0.702893,0.981855,0.70554,0.247359,0.975943,0.821683
23212,0,0,0,0,0.278703,0.488111,0.574087,1,1,1,1,0.948802,0.91972,0.411188,0.351352,0.373791,0.974741,0.62849,0.743843,0.481346,0.598864,0.404036,0.140788,0.720128,0.489358
23213,0,0,0,0,0.490786,0.741793,0.960187,1,1,1,1,0.746021,0.533348,0.608276,0.0524186,0.304027,0.31117,0.034274,0.00956715,0.558529,0.0102167,0.83125,0.0113846,0.822073,0.0795981
23214,0,0,0,0,0.321793,0.366455,0.639801,1,1,1,1,0.311538,0.115584,0.465527,0.940028,0.859427,0.946873,0.538892,0.263463,0.0876616,0.25902,0.752822,0.575773,0.833107,0.0315243
23215,0,0,0,0,0.098152,0.547211,0.792609,1,1,1,1,0.374212,0.670482,0.950971,0.408486,0.680049,0.5095,0.418703,0.511299,0.520884,0.240775,0.590897,0.481071,0.982568,0.0816834
23216,0,0,0,0,0.400594,0.59616,0.853524,1,1,1,1,0.732638,0.957579,0.494084,0.27153,0.221042,0.581746,0.53055,0.973864,0.157518,0.363657,0.00538828,0.479312,0.730112,0.645189
23217,0,0,0,0,0.305818,0.632861,0.959787,1,1,1,1,0.26201,0.0806432,0.105659,0.680713,0.591942,0.626543,0.921488,0.18284,0.107614,0.904056,0.264523,0.900224,0.00220828,0.811734
23218,0,0,0,0,0.0099469,0.50709,0.639928,1,1,1,1,0.904391,0.180829,0.887564,0.434941,0.154693,0.0450824,0.798598,0.160082,0.524394,0.52871,0.805271,0.377918,0.929304,0.40143
23219,0,0,0,0,0.0543681,0.28901,0.678724,1,1,1,1,0.320641,0.601889,0.133633,0.242129,0.784729,0.241247,0.146185,0.0492519,0.141471,0.148394,0.860986,0.774333,0.108181,0.166804
23220,0,0,0,0,0.451208,0.962332,0.982113,1,1,1,1,0.113665,0.443703,0.0994505,0.912263,0.603785,0.623845,0.440973,0.409055,0.00176285,0.370277,0.810486,0.641691,0.380224,0.317575
23221,0,0,0,0,0.312912,0.339933,0.400649,1,1,1,1,0.204461,0.766842,0.692456,0.350646,0.816094,0.833927,0.49904,0.677079,0.608259,0.60722,0.843884,0.286983,0.89623,0.898252
23222,0,0,0,0,0.25334,0.624498,0.782439,1,1,1,1,0.943718,0.621547,0.753885,0.352773,0.62331,0.124162,0.163259,0.265001,0.504385,0.480834,0.227332,0.486498,0.932042,0.431793
23223,0,0,0,0,0.0685805,0.107897,0.821113,1,1,1,1,0.0694335,0.458425,0.281479,0.746513,0.0666842,0.888699,0.590397,0.353668,0.784929,0.488648,0.754316,0.124862,0.48635,0.0672281
23224,0,0,0,0,0.080412,0.258931,0.71925,1,1,1,1,0.421354,0.731206,0.945275,0.584613,0.996207,0.44966,0.0654469,0.223539,0.936158,0.997489,0.655333,0.189498,0.621987,0.437772
23225,0,0,0,0,0.0886957,0.409943,0.592288,1,1,1,1,0.00544448,0.147096,0.607949,0.595841,0.500764,0.392878,0.0844891,0.25508,0.517741,0.570839,0.322308,0.586321,0.678736,0.143421
23226,0,0,0,0,0.049993,0.504719,0.524228,1,1,1,1,0.40615,0.538356,0.657735,0.629689,0.474514,0.655224,0.285022,0.664012,0.277211,0.722793,0.922943,0.357623,0.442044,0.928387
23227,0,0,0,0,0.353344,0.674385,0.804631,1,1,1,1,0.00548322,0.442871,0.608718,0.260563,0.960612,0.179557,0.582871,0.546933,0.858293,0.726292,0.554609,0.268236,0.814988,0.146896
23228,0,0,0,0,0.246797,0.476145,0.604892,1,1,1,1,0.304074,0.827857,0.459855,0.589096,0.491869,0.737066,0.311889,0.414812,0.0946894,0.753933,0.343199,0.599409,0.803926,0.867428
23229,0,0,0,0,0.170809,0.720334,0.760691,1,1,1,1,0.865455,0.20741,0.655702,0.448327,0.754343,0.513995,0.174619,0.308952,0.782231,0.989607,0.455848,0.456616,0.342951,0.260479
23230,0,0,0,0,0.419964,0.621846,0.673742,1,1,1,1,0.349787,0.662677,0.4574,0.661676,0.0774893,0.55209,0.415609,0.420689,0.151499,0.219535,0.288116,0.756391,0.466333,0.764262
23231,0,0,0,0,0.283285,0.410836,0.631099,1,1,1,1,0.0701728,0.428086,0.933959,0.244792,0.737037,0.71619,0.234399,0.192885,0.172807,0.57735,0.453364,0.933498,0.748159,0.173699
23232,0,0,0,0,0.148267,0.315316,0.783097,1,1,1,1,0.944961,0.488326,0.183189,0.360571,0.909014,0.334687,0.580106,0.197131,0.0910782,0.0464388,0.961393,0.712924,0.720181,0.381357
23233,0,0,0,0,0.366057,0.48696,0.51954,1,1,1,1,0.0278891,0.885304,0.0315065,0.262288,0.0781891,0.204313,0.839639,0.531553,0.137811,0.587798,0.705252,0.421096,0.998634,0.336351
23234,0,0,0,0,0.106924,0.282677,0.469216,1,1,1,1,0.726628,0.395974,0.854227,0.306734,0.593105,0.945305,0.353172,0.554497,0.65823,0.0733536,0.935854,0.441327,0.22162,0.25117
23235,0,0,0,0,0.0405082,0.138582,0.445316,1,1,1,1,0.731504,0.185113,0.48699,0.571143,0.716667,0.624801,0.158941,0.421919,0.045897,0.157575,0.75827,0.411954,0.644534,0.277809
23236,0,0,0,0,0.144801,0.3855,0.948762,1,1,1,1,0.633613,0.0773419,0.798488,0.18811,0.735572,0.871842,0.123965,0.176899,0.0934621,0.375135,0.646114,0.200386,0.657811,0.377619
23237,0,0,0,0,0.583932,0.609839,0.769543,1,1,1,1,0.102167,0.769602,0.107702,0.524086,0.815499,0.265277,0.282355,0.227453,0.909811,0.560165,0.366035,0.950319,0.692201,0.811351
23238,0,0,0,0,0.263196,0.762211,0.843356,1,1,1,1,0.772043,0.505115,0.481681,0.896007,0.682014,0.575143,0.271142,0.328128,0.775529,0.928953,0.705747,0.161029,0.0737541,0.654508
23239,0,0,0,0,0.155215,0.243592,0.596661,1,1,1,1,0.787281,0.658855,0.0274873,0.0696366,0.886309,0.937298,0.629801,0.252344,0.887617,0.322003,0.0636952,0.471549,0.0915463,0.673534
23240,0,0,0,0,0.717393,0.756756,0.91566,1,1,1,1,0.139599,0.278675,0.730358,0.410741,0.606803,0.505887,0.339694,0.31255,0.666916,0.413448,0.967058,0.930111,0.256804,0.729269
23241,0,0,0,0,0.436412,0.677115,0.705716,1,1,1,1,0.787029,0.801968,0.694054,0.416831,0.0543127,0.581671,0.738833,0.118008,0.0532208,0.83038,0.791542,0.296813,0.427041,0.946757
23242,0,0,0,0,0.284451,0.574726,0.772205,1,1,1,1,0.847152,0.312519,0.183002,0.186846,0.625068,0.849918,0.600294,0.592127,0.780029,0.857098,0.321395,0.497421,0.772758,0.0781512
23243,0,0,0,0,0.345463,0.71577,0.987474,1,1,1,1,0.701281,0.629039,0.353877,0.440115,0.747047,0.407097,0.270494,0.538589,0.70391,0.697535,0.485346,0.140322,0.403251,0.162461
23244,0,0,0,0,0.458593,0.608236,0.898677,1,1,1,1,0.174321,0.340838,0.19538,0.774615,0.932965,0.975409,0.631713,0.25436,0.47283,0.404471,0.332511,0.757281,0.979197,0.104716
23245,0,0,0,0,0.0825219,0.326565,0.646332,1,1,1,1,0.355283,0.865691,0.169171,0.893872,0.569601,0.866706,0.379218,0.709923,0.269957,0.541679,0.697397,0.985727,0.887142,0.871717
23246,0,0,0,0,0.275401,0.625232,0.814452,1,1,1,1,0.25953,0.057931,0.278045,0.51389,0.530761,0.682516,0.846401,0.288042,0.661713,0.951117,0.746605,0.269949,0.40971,0.645281
23247,0,0,0,0,0.0484159,0.467596,0.522937,1,1,1,1,0.519104,0.845002,0.681158,0.898322,0.554924,0.951115,0.440001,0.252321,0.936842,0.327143,0.124039,0.263407,0.409665,0.770371
23248,0,0,0,0,0.173895,0.364458,0.806928,1,1,1,1,0.0368264,0.998357,0.730932,0.883227,0.286399,0.392644,0.834344,0.033004,0.662593,0.244055,0.678285,0.287825,0.519456,0.492737
23249,0,0,0,0,0.348011,0.845461,0.885021,1,1,1,1,0.70525,0.919382,0.12501,0.145251,0.171704,0.0618517,0.472394,0.295743,0.325258,0.882058,0.0661136,0.848195,0.349654,0.11453
23250,0,0,0,0,0.137341,0.649944,0.700702,1,1,1,1,0.768249,0.63441,0.238105,0.602593,0.667414,0.900698,0.846648,0.345699,0.188523,0.366104,0.838436,0.995451,0.730561,0.0123314
23251,0,0,0,0,0.0259164,0.3816,0.53248,1,1,1,1,0.845953,0.821647,0.199193,0.318347,0.11739,0.524451,0.200405,0.183504,0.372646,0.550059,0.298033,0.257668,0.898069,0.143494
23252,0,0,0,0,0.0129269,0.0434136,0.732895,1,1,1,1,0.628509,0.199894,0.282298,0.475157,0.545593,0.470821,0.841261,0.38403,0.466272,0.571823,0.396361,0.166974,0.221766,0.533702
23253,0,0,0,0,0.449732,0.542087,0.71218,1,1,1,1,0.331273,0.160804,0.257347,0.531678,0.344307,0.629993,0.0817369,0.64234,0.887661,0.979806,0.785834,0.913577,0.512286,0.167434
23254,0,0,0,0,0.562108,0.856311,0.897999,1,1,1,1,0.0172441,0.257773,0.920553,0.858505,0.641803,0.386825,0.430328,0.0381641,0.553799,0.652094,0.571866,0.566726,0.695508,0.304762
23255,0,0,0,0,0.166511,0.55267,0.97346,1,1,1,1,0.429678,0.200618,0.192101,0.511414,0.842958,0.0797622,0.491221,0.628793,0.99334,0.00350701,0.796226,0.535426,0.715687,0.245958
23256,0,0,0,0,0.246035,0.284265,0.512952,1,1,1,1,0.411176,0.615264,0.553336,0.841503,0.653428,0.107135,0.493598,0.225294,0.673861,0.189105,0.530056,0.57186,0.0454165,0.0921639
23257,0,0,0,0,0.312091,0.479816,0.698143,1,1,1,1,0.0889931,0.364027,0.00417281,0.717786,0.357367,0.00767983,0.514012,0.892793,0.723367,0.75997,0.445464,0.696827,0.92648,0.856639
23258,0,0,0,0,0.351333,0.461325,0.76129,1,1,1,1,0.965519,0.586951,0.19174,0.190813,0.260811,0.380846,0.720868,0.832671,0.426262,0.813032,0.834209,0.672297,0.0972973,0.34716
23259,0,0,0,0,0.056817,0.746304,0.903471,1,1,1,1,0.479076,0.818692,0.359013,0.993088,0.711485,0.08238,0.753057,0.156949,0.779207,0.679538,0.013588,0.0912984,0.159354,0.711731
23260,0,0,0,0,0.158843,0.623242,0.731502,1,1,1,1,0.24763,0.00711555,0.284317,0.968498,0.839787,0.710579,0.78153,0.673995,0.382876,0.878827,0.0211556,0.144166,0.340152,0.372489
23261,0,0,0,0,0.940384,0.961698,0.988834,1,1,1,1,0.616329,0.870328,0.813882,0.369387,0.0272769,0.593089,0.0489244,0.0408649,0.684388,0.208278,0.752596,0.741205,0.954583,0.656067
23262,0,0,0,0,0.417577,0.786963,0.987013,1,1,1,1,0.957332,0.801485,0.650964,0.738862,0.47548,0.0338398,0.617689,0.496635,0.178006,0.957841,0.869124,0.801248,0.116684,0.600626
23263,0,0,0,0,0.0551654,0.118219,0.761931,1,1,1,1,0.0142895,0.00759755,0.835888,0.0551544,0.691985,0.0441659,0.80775,0.43319,0.998749,0.463817,0.422025,0.960447,0.404202,0.379357
23264,0,0,0,0,0.108686,0.625903,0.811735,1,1,1,1,0.237411,0.0890052,0.735908,0.734047,0.267011,0.693749,0.603171,0.0682586,0.810433,0.203797,0.485835,0.797446,0.618305,0.272799
